CIK;LatestCompanyName;NameChanged;NameVariants;AllNames
0001589526;Blue Bird Corp;FALSE;1;Blue Bird Corp
0001589632;World Omni Auto Receivables Trust 2013-B;FALSE;1;World Omni Auto Receivables Trust 2013-B
0001589644;Honda Auto Receivables 2013-4 Owner Trust;FALSE;1;Honda Auto Receivables 2013-4 Owner Trust
0001589680;Ally Auto Receivables Trust 2013-2;FALSE;1;Ally Auto Receivables Trust 2013-2
0001589699;Ford Credit Auto Lease Trust 2013-B;FALSE;1;Ford Credit Auto Lease Trust 2013-B
0001589802;WFRBS Commercial Mortgage Trust 2013-UBS1;FALSE;1;WFRBS Commercial Mortgage Trust 2013-UBS1
0001589803;WFRBS Commercial Mortgage Trust 2013-C18;FALSE;1;WFRBS Commercial Mortgage Trust 2013-C18
0001589804;COMM 2013-CCRE13 Mortgage Trust;FALSE;1;COMM 2013-CCRE13 Mortgage Trust
0001589845;Volkswagen Auto Loan Enhanced Trust 2013-2;FALSE;1;Volkswagen Auto Loan Enhanced Trust 2013-2
0001589919;PREMIER PACIFIC CONSTRUCTION, INC.;FALSE;1;PREMIER PACIFIC CONSTRUCTION, INC.
0001590044;Ezagoo Inc.;FALSE;1;Ezagoo Inc.
0001590058;Citigroup Commercial Mortgage Trust 2013-GC17;FALSE;1;Citigroup Commercial Mortgage Trust 2013-GC17
0001590181;BMW Vehicle Owner Trust 2013-A;FALSE;1;BMW Vehicle Owner Trust 2013-A
0001590211;CarMax Auto Owner Trust 2013-4;FALSE;1;CarMax Auto Owner Trust 2013-4
0001590231;J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C16;FALSE;1;J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C16
0001590364;FTAI Aviation Ltd.;TRUE;2;FTAI Aviation Ltd. | Fortress Transportation & Infrastructure Investors LLC
0001590383;RENOVARE ENVIRONMENTAL, INC.;TRUE;3;BIOHITECH GLOBAL, INC. | RENOVARE ENVIRONMENTAL, INC. | Swift Start Corp.
0001590418;FOCUS UNIVERSAL INC.;FALSE;1;FOCUS UNIVERSAL INC.
0001590496;Aerkomm Inc.;TRUE;2;Aerkomm Inc. | Maple Tree Kids, Inc.
0001590560;uniQure N.V.;FALSE;1;uniQure N.V.
0001590565;ASIA EQUITY EXCHANGE GROUP, INC.;TRUE;2;ASIA EQUITY EXCHANGE GROUP, INC. | I IN THE SKY INC.
0001590584;Civeo Corp;FALSE;1;Civeo Corp
0001590685;Ournett Holdings, Inc.;FALSE;1;Ournett Holdings, Inc.
0001590695;TWINLAB CONSOLIDATED HOLDINGS, INC.;FALSE;1;TWINLAB CONSOLIDATED HOLDINGS, INC.
0001590714;Element Solutions Inc;TRUE;2;Element Solutions Inc | Platform Specialty Products Corp
0001590715;American Resources Corp;TRUE;3;American Resources Corp | NATURAL GAS FUELING & CONVERSION INC. | NGFC Equities, Inc.
0001590717;CareTrust REIT, Inc.;FALSE;1;CareTrust REIT, Inc.
0001590743;Diamond Technology Enterprises Inc.;FALSE;1;Diamond Technology Enterprises Inc.
0001590750;Viridian Therapeutics, Inc.\DE;TRUE;3;MIRAGEN THERAPEUTICS, INC. | SIGNAL GENETICS, INC. | Viridian Therapeutics, Inc.\DE
0001590757;Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13;FALSE;1;Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13
0001590799;Riverview Financial Corp;FALSE;1;Riverview Financial Corp
0001590877;REGENXBIO Inc.;FALSE;1;REGENXBIO Inc.
0001590895;Caesars Entertainment, Inc.;TRUE;2;Caesars Entertainment, Inc. | Eldorado Resorts, Inc.
0001590955;Paycom Software, Inc.;FALSE;1;Paycom Software, Inc.
0001590976;MALIBU BOATS, INC.;TRUE;2;MALIBU BOATS, INC. | Malibu Boats, Inc.
0001590997;AmeriCredit Automobile Receivables Trust 2013-5;FALSE;1;AmeriCredit Automobile Receivables Trust 2013-5
0001591024;CNH Equipment Trust 2013-D;FALSE;1;CNH Equipment Trust 2013-D
0001591096;Presbia PLC;FALSE;1;Presbia PLC
0001591157;POCKET GAMES INC.;FALSE;1;POCKET GAMES INC.
0001591165;H-CYTE, INC.;TRUE;2;H-CYTE, INC. | Medovex Corp.
0001591330;UNITED DEVELOPMENT FUNDING INCOME FUND V;FALSE;1;UNITED DEVELOPMENT FUNDING INCOME FUND V
0001591387;ATI Nationwide Holding Corp.;FALSE;1;ATI Nationwide Holding Corp.
0001591517;Time Inc.;FALSE;1;Time Inc.
0001591565;BALLY, CORP.;FALSE;1;BALLY, CORP.
0001591587;AssetMark Financial Holdings, Inc.;FALSE;1;AssetMark Financial Holdings, Inc.
0001591588;A-Mark Precious Metals, Inc.;FALSE;1;A-Mark Precious Metals, Inc.
0001591602;California Republic Auto Receivables Trust 2013-2;FALSE;1;California Republic Auto Receivables Trust 2013-2
0001591615;Poverty Dignified, Inc.;FALSE;1;Poverty Dignified, Inc.
0001591670;Farmland Partners Inc.;FALSE;1;Farmland Partners Inc.
0001591698;Paylocity Holding Corp;FALSE;1;Paylocity Holding Corp
0001591763;Enable Midstream Partners, LP;FALSE;1;Enable Midstream Partners, LP
0001591768;KM WEDDING EVENTS MANAGEMENT, INC.;FALSE;1;KM WEDDING EVENTS MANAGEMENT, INC.
0001591834;AMERICAN ENERGY CAPITAL PARTNERS - ENERGY RECOVERY PROGRAM, LP;FALSE;1;AMERICAN ENERGY CAPITAL PARTNERS - ENERGY RECOVERY PROGRAM, LP
0001591877;Sizmek Inc.;FALSE;1;Sizmek Inc.
0001591890;FG Financial Group, Inc.;TRUE;2;1347 Property Insurance Holdings, Inc. | FG Financial Group, Inc.
0001591913;Innovative Payment Solutions, Inc.;TRUE;3;Asiya Pearls, Inc. | Innovative Payment Solutions, Inc. | QPAGOS
0001591956;Sphere 3D Corp.;TRUE;2;Sphere 3D Corp | Sphere 3D Corp.
0001592000;EnLink Midstream, LLC;FALSE;1;EnLink Midstream, LLC
0001592016;AgroFresh Solutions, Inc.;TRUE;2;AgroFresh Solutions, Inc. | Boulevard Acquisition Corp.
0001592057;Enviva Inc.;TRUE;2;Enviva Inc. | Enviva Partners, LP
0001592058;Party City Holdco Inc.;FALSE;1;Party City Holdco Inc.
0001592107;Stark Naked Bobbers;FALSE;1;Stark Naked Bobbers
0001592143;Cabela's Master Credit Card Trust;FALSE;1;Cabela's Master Credit Card Trust
0001592145;Cabela's Credit Card Master Note Trust;FALSE;1;Cabela's Credit Card Master Note Trust
0001592264;Capital Auto Receivables Asset Trust 2013-4;FALSE;1;Capital Auto Receivables Asset Trust 2013-4
0001592288;Dimension Therapeutics, Inc.;FALSE;1;Dimension Therapeutics, Inc.
0001592290;Mercedes-Benz Auto Lease Trust 2013-B;FALSE;1;Mercedes-Benz Auto Lease Trust 2013-B
0001592291;Ford Credit Auto Owner Trust 2013-D;FALSE;1;Ford Credit Auto Owner Trust 2013-D
0001592329;Clifton Bancorp Inc.;FALSE;1;Clifton Bancorp Inc.
0001592365;Instride Inc;FALSE;1;Instride Inc
0001592379;Papa Murphy's Holdings, Inc.;FALSE;1;Papa Murphy's Holdings, Inc.
0001592386;Virtu Financial, Inc.;FALSE;1;Virtu Financial, Inc.
0001592407;Sugar Creek Financial Corp./MD/;FALSE;1;Sugar Creek Financial Corp./MD/
0001592411;DKG Capital Inc.;TRUE;2;DKG Capital Inc. | RERAISE GAMING CORP
0001592480;Continental Building Products, Inc.;FALSE;1;Continental Building Products, Inc.
0001592592;WORLDS MALL INC;FALSE;1;WORLDS MALL INC
0001592603;Gulf West Security Network, Inc.;TRUE;3;Gulf West Security Network, Inc. | NuLife Sciences, Inc. | SmooFi, Inc.
0001592706;SB/RH Holdings, LLC;FALSE;1;SB/RH Holdings, LLC
0001592745;Nexpoint Multifamily Capital Trust, Inc.;TRUE;2;Nexpoint Multifamily Capital Trust, Inc. | Nexpoint Multifamily Realty Trust, Inc.
0001592781;Nissan Auto Receivables 2013-C Owner Trust;FALSE;1;Nissan Auto Receivables 2013-C Owner Trust
0001592782;Nukkleus Inc.;TRUE;2;Compliance & Risk Management Solutions Inc. | Nukkleus Inc.
0001593001;NightFood Holdings, Inc.;FALSE;1;NightFood Holdings, Inc.
0001593034;Endo International plc;FALSE;1;Endo International plc
0001593184;FINDIT, INC.;FALSE;1;FINDIT, INC.
0001593195;Tribune Publishing Co;TRUE;2;Tribune Publishing Co | tronc, Inc.
0001593204;Huaizhong Health Group, Inc.;TRUE;2;Adaiah Distribution Inc | Huaizhong Health Group, Inc.
0001593222;City Office REIT, Inc.;FALSE;1;City Office REIT, Inc.
0001593269;JPMBB Commercial Mortgage Securities Trust 2013-C17;FALSE;1;JPMBB Commercial Mortgage Securities Trust 2013-C17
0001593470;Tiger Reef, Inc.;TRUE;3;Blue Water Bar & Grill, Inc. | Stream Flow Media, Inc. | Tiger Reef, Inc.
0001593538;NAVIENT CORP;FALSE;1;NAVIENT CORP
0001593548;PlayAGS, Inc.;TRUE;2;AP Gaming Holdco, Inc. | PlayAGS, Inc.
0001593549;Livento Group, Inc.;TRUE;2;Livento Group, Inc. | NuGene International, Inc.
0001593773;KANGE CORP;FALSE;1;KANGE CORP
0001593812;Vaulted Gold Bullion Trust;FALSE;1;Vaulted Gold Bullion Trust
0001593899;Atea Pharmaceuticals, Inc.;FALSE;1;Atea Pharmaceuticals, Inc.
0001593936;Michaels Companies, Inc.;FALSE;1;Michaels Companies, Inc.
0001594012;Investors Bancorp, Inc.;FALSE;1;Investors Bancorp, Inc.
0001594100;COMM 2014-CCRE14 Mortgage Trust;FALSE;1;COMM 2014-CCRE14 Mortgage Trust
0001594109;GrubHub Inc.;FALSE;1;GrubHub Inc.
0001594114;ZHRH Corp;TRUE;2;KETDARINA CORP | ZHRH Corp
0001594136;GS Mortgage Securities Trust 2014-GC18;FALSE;1;GS Mortgage Securities Trust 2014-GC18
0001594204;ZHEN DING RESOURCES INC.;FALSE;1;ZHEN DING RESOURCES INC.
0001594219;PRESTON CORP.;FALSE;1;PRESTON CORP.
0001594337;Corium International, Inc.;FALSE;1;Corium International, Inc.
0001594466;Parsley Energy, Inc.;FALSE;1;Parsley Energy, Inc.
0001594485;Royal Bakery Holdings, Inc.;FALSE;1;Royal Bakery Holdings, Inc.
0001594555;HV Bancorp, Inc.;FALSE;1;HV Bancorp, Inc.
0001594590;PARAGON OFFSHORE PLC;FALSE;1;PARAGON OFFSHORE PLC
0001594617;La Quinta Holdings Inc.;FALSE;1;La Quinta Holdings Inc.
0001594686;WASHINGTON PRIME GROUP INC.;TRUE;3;WASHINGTON PRIME GROUP INC. | WP Glimcher Inc. | Washington Prime Group Inc.
0001594688;SLM Student Loan Trust 2014-1;FALSE;1;SLM Student Loan Trust 2014-1
0001594864;Juno Therapeutics, Inc.;FALSE;1;Juno Therapeutics, Inc.
0001594879;Zoe's Kitchen, Inc.;FALSE;1;Zoe's Kitchen, Inc.
0001595097;Corbus Pharmaceuticals Holdings, Inc.;FALSE;1;Corbus Pharmaceuticals Holdings, Inc.
0001595122;Fifth Third Auto Trust 2014-1;FALSE;1;Fifth Third Auto Trust 2014-1
0001595140;TRHF Co LIMITED, INC.;TRUE;2;LAGOON GROUP CORP. | TRHF Co LIMITED, INC.
0001595239;Santander Drive Auto Receivables Trust 2014-1;FALSE;1;Santander Drive Auto Receivables Trust 2014-1
0001595248;Genprex, Inc.;FALSE;1;Genprex, Inc.
0001595262;IMS Health Holdings, Inc.;FALSE;1;IMS Health Holdings, Inc.
0001595326;3D Total Solutions Inc.;FALSE;1;3D Total Solutions Inc.
0001595527;American Strategic Investment Co.;TRUE;3;American Realty Capital New York City REIT, Inc. | American Strategic Investment Co. | New York City REIT, Inc.
0001595552;Peekay Boutiques, Inc.;FALSE;1;Peekay Boutiques, Inc.
0001595585;Tricida, Inc.;FALSE;1;Tricida, Inc.
0001595627;Inland Residential Properties Trust, Inc.;FALSE;1;Inland Residential Properties Trust, Inc.
0001595710;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14;FALSE;1;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14
0001595726;COMM 2014-CCRE15 Mortgage Trust;FALSE;1;COMM 2014-CCRE15 Mortgage Trust
0001595893;Turning Point Therapeutics, Inc.;FALSE;1;Turning Point Therapeutics, Inc.
0001595974;MAGNITE, INC.;TRUE;2;MAGNITE, INC. | RUBICON PROJECT, INC.
0001596062;Q BioMed Inc.;TRUE;2;ISMO Tech Solutions, Inc. | Q BioMed Inc.
0001596089;ETERIS B.V.;FALSE;1;ETERIS B.V.
0001596448;MAXIMA GROUP INC.;FALSE;1;MAXIMA GROUP INC.
0001596532;Arista Networks, Inc.;FALSE;1;Arista Networks, Inc.
0001596783;Catalent, Inc.;FALSE;1;Catalent, Inc.
0001596792;Ford Credit Auto Owner Trust 2014-A;FALSE;1;Ford Credit Auto Owner Trust 2014-A
0001596946;Quotient Ltd;FALSE;1;Quotient Ltd
0001596958;WFRBS Commercial Mortgage Trust 2014-LC14;FALSE;1;WFRBS Commercial Mortgage Trust 2014-LC14
0001596961;RumbleOn, Inc.;TRUE;3;RumbleON, Inc. | RumbleOn, Inc. | Smart Server, Inc
0001596967;Moelis & Co;FALSE;1;Moelis & Co
0001596993;DORIAN LPG LTD.;FALSE;1;DORIAN LPG LTD.
0001597032;Capital Auto Receivables Asset Trust 2014-1;FALSE;1;Capital Auto Receivables Asset Trust 2014-1
0001597033;Sabre Corp;FALSE;1;Sabre Corp
0001597131;Glori Energy Inc.;FALSE;1;Glori Energy Inc.
0001597264;Blueprint Medicines Corp;FALSE;1;Blueprint Medicines Corp
0001597313;ViewRay, Inc.;TRUE;2;Mirax Corp | ViewRay, Inc.
0001597339;JPMBB Commercial Mortgage Securities Trust 2014-C18;FALSE;1;JPMBB Commercial Mortgage Securities Trust 2014-C18
0001597503;NorthStar Asset Management Group Inc.;FALSE;1;NorthStar Asset Management Group Inc.
0001597553;Sage Therapeutics, Inc.;FALSE;1;Sage Therapeutics, Inc.
0001597672;RAYONIER ADVANCED MATERIALS INC.;FALSE;1;RAYONIER ADVANCED MATERIALS INC.
0001597811;Hyundai Auto Receivables Trust 2014-A;FALSE;1;Hyundai Auto Receivables Trust 2014-A
0001597846;Greenpro Capital Corp.;TRUE;2;Greenpro Capital Corp. | Greenpro, Inc.
0001597892;JRSIS HEALTH CARE Corp;FALSE;1;JRSIS HEALTH CARE Corp
0001597929;SocialPlay USA, Inc.;TRUE;2;Artesanias Corp. | SocialPlay USA, Inc.
0001598014;IHS Markit Ltd.;FALSE;1;IHS Markit Ltd.
0001598308;Global Wholehealth Partners Corp;TRUE;2;Global Wholehealth Partners Corp | Texas Jack Oil & Gas Corp
0001598323;AGRO CAPITAL MANAGEMENT CORP.;TRUE;2;AGRO CAPITAL MANAGEMENT CORP. | Guate Tourism Inc.
0001598397;Volkswagen Auto Lease Trust 2014-A;FALSE;1;Volkswagen Auto Lease Trust 2014-A
0001598428;TimkenSteel Corp;FALSE;1;TimkenSteel Corp
0001598646;Minerva Neurosciences, Inc.;FALSE;1;Minerva Neurosciences, Inc.
0001598665;Heritage Insurance Holdings, Inc.;FALSE;1;Heritage Insurance Holdings, Inc.
0001598674;Casper Sleep Inc.;FALSE;1;Casper Sleep Inc.
0001598683;Recursos Queliz, Inc.;FALSE;1;Recursos Queliz, Inc.
0001598693;CarMax Auto Owner Trust 2014-1;FALSE;1;CarMax Auto Owner Trust 2014-1
0001598893;Integrity Capital Income Fund, Inc.;FALSE;1;Integrity Capital Income Fund, Inc.
0001598908;Nissan Auto Receivables 2014-A Owner Trust;FALSE;1;Nissan Auto Receivables 2014-A Owner Trust
0001598924;Image Chain Group Limited, Inc.;TRUE;2;Have Gun Will Travel Entertainment, Inc. | Image Chain Group Limited, Inc.
0001598968;Antero Midstream Partners LP;FALSE;1;Antero Midstream Partners LP
0001598981;SKYX Platforms Corp.;TRUE;3;SKYX Platforms Corp. | SQL Technologies Corp. | Safety Quick Lighting & Fans Corp.
0001599033;SLM Student Loan Trust 2014-2;FALSE;1;SLM Student Loan Trust 2014-2
0001599117;Mentor Capital, Inc.;FALSE;1;Mentor Capital, Inc.
0001599173;CNH Equipment Trust 2014-A;FALSE;1;CNH Equipment Trust 2014-A
0001599222;Memorial Resource Development Corp.;FALSE;1;Memorial Resource Development Corp.
0001599298;Summit Therapeutics Inc.;FALSE;1;Summit Therapeutics Inc.
0001599385;RX Safes, Inc.;FALSE;1;RX Safes, Inc.
0001599407;1847 Holdings LLC;FALSE;1;1847 Holdings LLC
0001599489;Veritiv Corp;FALSE;1;Veritiv Corp
0001599617;NOW Inc.;FALSE;1;NOW Inc.
0001599714;COMM 2014-UBS2 Mortgage Trust;FALSE;1;COMM 2014-UBS2 Mortgage Trust
0001599750;FS Energy & Power Fund II;FALSE;1;FS Energy & Power Fund II
0001599891;Sunshine Bancorp, Inc.;FALSE;1;Sunshine Bancorp, Inc.
0001599901;Avidity Biosciences, Inc.;FALSE;1;Avidity Biosciences, Inc.
0001599947;TerraForm Power, Inc.;FALSE;1;TerraForm Power, Inc.
0001600033;e.l.f. Beauty, Inc.;FALSE;1;e.l.f. Beauty, Inc.
0001600065;MW Bancorp, Inc.;FALSE;1;MW Bancorp, Inc.
0001600125;Meridian Bancorp, Inc.;FALSE;1;Meridian Bancorp, Inc.
0001600132;Bellerophon Therapeutics, Inc.;FALSE;1;Bellerophon Therapeutics, Inc.
0001600249;American Xanthan Corp;FALSE;1;American Xanthan Corp
0001600347;Hapi Metaverse Inc.;TRUE;4;GigWorld Inc. | Hapi Metaverse Inc. | HotApp Blockchain Inc. | HotApp International, Inc.
0001600410;Honda Auto Receivables 2014-1 Owner Trust;FALSE;1;Honda Auto Receivables 2014-1 Owner Trust
0001600422;Superior Drilling Products, Inc.;FALSE;1;Superior Drilling Products, Inc.
0001600438;GMS Inc.;FALSE;1;GMS Inc.
0001600470;Montage Resources Corp;TRUE;2;Eclipse Resources Corp | Montage Resources Corp
0001600508;H. J. Heinz Corp II;FALSE;1;H. J. Heinz Corp II
0001600571;Ally Auto Receivables Trust 2014-SN1;FALSE;1;Ally Auto Receivables Trust 2014-SN1
0001600620;Aurinia Pharmaceuticals Inc.;FALSE;1;Aurinia Pharmaceuticals Inc.
0001600626;Peakstone Realty Trust;TRUE;4;Griffin Capital Essential Asset REIT II, Inc. | Griffin Capital Essential Asset REIT, Inc. | Griffin Realty Trust, Inc. | Peakstone Realty Trust
0001600641;1stdibs.com, Inc.;FALSE;1;1stdibs.com, Inc.
0001600694;Adamas Ventures Inc.;FALSE;1;Adamas Ventures Inc.
0001600750;MEDRESPONSE CORP.;TRUE;2;MEDRESPONSE CORP. | Merecot Corp.
0001600774;TRIUMPH VENTURES CORP;FALSE;1;TRIUMPH VENTURES CORP
0001600784;AMERICAN GENE ENGINEER CORP;FALSE;1;AMERICAN GENE ENGINEER CORP
0001600823;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C15;FALSE;1;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C15
0001600824;Citigroup Commercial Mortgage Trust 2014-GC19;FALSE;1;Citigroup Commercial Mortgage Trust 2014-GC19
0001600831;COMM 2014-LC15 Mortgage Trust;FALSE;1;COMM 2014-LC15 Mortgage Trust
0001600847;Gamida Cell Ltd.;FALSE;1;Gamida Cell Ltd.
0001600890;Melrose Bancorp, Inc.;FALSE;1;Melrose Bancorp, Inc.
0001600943;USAA Auto Owner Trust 2014-1;FALSE;1;USAA Auto Owner Trust 2014-1
0001600983;Knightscope, Inc.;FALSE;1;Knightscope, Inc.
0001601046;Keysight Technologies, Inc.;FALSE;1;Keysight Technologies, Inc.
0001601280;MediXall Group, Inc.;TRUE;2;CONTINENTAL RAIL CORP | MediXall Group, Inc.
0001601347;Pilgrim Bancshares, Inc.;FALSE;1;Pilgrim Bancshares, Inc.
0001601385;SMART ABS Series 2014-1US Trust;FALSE;1;SMART ABS Series 2014-1US Trust
0001601485;Angion Biomedica Corp.;FALSE;1;Angion Biomedica Corp.
0001601545;Blue Hills Bancorp, Inc.;FALSE;1;Blue Hills Bancorp, Inc.
0001601548;V2X, Inc.;TRUE;2;V2X, Inc. | Vectrus, Inc.
0001601617;WFRBS Commercial Mortgage Trust 2014-C19;FALSE;1;WFRBS Commercial Mortgage Trust 2014-C19
0001601669;Watford Holdings Ltd.;FALSE;1;Watford Holdings Ltd.
0001601705;COMM 2014-CCRE16 Mortgage Trust;FALSE;1;COMM 2014-CCRE16 Mortgage Trust
0001601712;Synchrony Financial;FALSE;1;Synchrony Financial
0001601715;Toyota Auto Receivables 2014-A Owner Trust;FALSE;1;Toyota Auto Receivables 2014-A Owner Trust
0001601744;GS Mortgage Securities Trust 2014-GC20;FALSE;1;GS Mortgage Securities Trust 2014-GC20
0001601830;RECURSION PHARMACEUTICALS, INC.;FALSE;1;RECURSION PHARMACEUTICALS, INC.
0001602065;Viper Energy Partners LP;FALSE;1;Viper Energy Partners LP
0001602078;Nemaura Medical Inc.;FALSE;1;Nemaura Medical Inc.
0001602143;TOUCAN INTERACTIVE CORP;FALSE;1;TOUCAN INTERACTIVE CORP
0001602190;AmeriCredit Automobile Receivables Trust 2014-1;FALSE;1;AmeriCredit Automobile Receivables Trust 2014-1
0001602367;Adeptus Health Inc.;FALSE;1;Adeptus Health Inc.
0001602381;MOMENTOUS ENTERTAINMENT GROUP INC;FALSE;1;MOMENTOUS ENTERTAINMENT GROUP INC
0001602409;FingerMotion, Inc.;TRUE;2;FingerMotion, Inc. | Property Management Corp of America
0001602481;California Republic Auto Receivables Trust 2014-1;FALSE;1;California Republic Auto Receivables Trust 2014-1
0001602658;Investar Holding Corp;FALSE;1;Investar Holding Corp
0001602706;KAOPU GROUP INC;TRUE;2;KAOPU GROUP INC | LONGBAU GROUP INC
0001602774;Ford Credit Auto Lease Trust 2014-A;FALSE;1;Ford Credit Auto Lease Trust 2014-A
0001602813;FRONTERA GROUP INC.;FALSE;1;FRONTERA GROUP INC.
0001603145;NEXTERA ENERGY PARTNERS, LP;TRUE;2;NEXTERA ENERGY PARTNERS, LP | NextEra Energy Partners, LP
0001603207;Vascular Biogenics Ltd.;FALSE;1;Vascular Biogenics Ltd.
0001603286;Dominion Energy Midstream Partners, LP;TRUE;2;Dominion Energy Midstream Partners, LP | Dominion Midstream Partners, LP
0001603291;EASTERN ENERGY GAS HOLDINGS, LLC;TRUE;4;DOMINION ENERGY GAS HOLDINGS, LLC | Dominion Energy Gas Holdings, LLC | Dominion Gas Holdings, LLC | EASTERN ENERGY GAS HOLDINGS, LLC
0001603345;Agentix Corp.;TRUE;2;Agentix Corp. | FairWind Energy Inc.
0001603454;Celcuity Inc.;FALSE;1;Celcuity Inc.
0001603480;TCW Direct Lending LLC;FALSE;1;TCW Direct Lending LLC
0001603494;PeerLogix, Inc.;TRUE;2;PeerLogix, Inc. | Realco International, Inc
0001603578;WFRBS Commercial Mortgage Trust 2014-C20;FALSE;1;WFRBS Commercial Mortgage Trust 2014-C20
0001603669;COMM 2014-CCRE17 Mortgage Trust;FALSE;1;COMM 2014-CCRE17 Mortgage Trust
0001603671;NorthStar/RXR New York Metro Real Estate, Inc.;FALSE;1;NorthStar/RXR New York Metro Real Estate, Inc.
0001603756;Axonics, Inc.;TRUE;2;Axonics Modulation Technologies, Inc. | Axonics, Inc.
0001603779;Santander Drive Auto Receivables Trust 2014-2;FALSE;1;Santander Drive Auto Receivables Trust 2014-2
0001603793;Norris Industries, Inc.;TRUE;2;INTERNATIONAL WESTERN PETROLEUM, INC. | Norris Industries, Inc.
0001603811;John Deere Owner Trust 2014;FALSE;1;John Deere Owner Trust 2014
0001603923;Weatherford International plc;FALSE;1;Weatherford International plc
0001603969;Garnero Group Acquisition Co;FALSE;1;Garnero Group Acquisition Co
0001603978;AquaBounty Technologies, Inc.;FALSE;1;AquaBounty Technologies, Inc.
0001604028;ADVANCED DRAINAGE SYSTEMS, INC.;FALSE;1;ADVANCED DRAINAGE SYSTEMS, INC.
0001604042;DCT Industrial Operating Partnership LP;FALSE;1;DCT Industrial Operating Partnership LP
0001604054;Mercedes-Benz Auto Lease Trust 2014-A;FALSE;1;Mercedes-Benz Auto Lease Trust 2014-A
0001604082;PETRICHOR CORP.;FALSE;1;PETRICHOR CORP.
0001604083;COMM 2014-UBS3 Mortgage Trust;FALSE;1;COMM 2014-UBS3 Mortgage Trust
0001604119;JPMBB Commercial Mortgage Securities Trust 2014-C19;FALSE;1;JPMBB Commercial Mortgage Securities Trust 2014-C19
0001604133;Volkswagen Auto Loan Enhanced Trust 2014-1;FALSE;1;Volkswagen Auto Loan Enhanced Trust 2014-1
0001604191;First Wave BioPharma, Inc.;TRUE;2;AzurRx BioPharma, Inc. | First Wave BioPharma, Inc.
0001604416;Nexeo Solutions, Inc.;TRUE;2;Nexeo Solutions, Inc. | WL Ross Holding Corp.
0001604446;Harley-Davidson Motorcycle Trust 2014-1;FALSE;1;Harley-Davidson Motorcycle Trust 2014-1
0001604464;Atara Biotherapeutics, Inc.;FALSE;1;Atara Biotherapeutics, Inc.
0001604477;SQZ Biotechnologies Co;FALSE;1;SQZ Biotechnologies Co
0001604627;KushCo Holdings, Inc.;TRUE;2;Kush Bottles, Inc. | KushCo Holdings, Inc.
0001604643;Evoqua Water Technologies Corp.;FALSE;1;Evoqua Water Technologies Corp.
0001604665;Westlake Chemical Partners LP;FALSE;1;Westlake Chemical Partners LP
0001604738;Ashford Inc.;TRUE;2;Ashford Inc | Ashford Inc.
0001604778;Qorvo, Inc.;FALSE;1;Qorvo, Inc.
0001604814;BMW Vehicle Lease Trust 2014-1;FALSE;1;BMW Vehicle Lease Trust 2014-1
0001604821;Natera, Inc.;FALSE;1;Natera, Inc.
0001604862;Hyundai Auto Receivables Trust 2014-B;FALSE;1;Hyundai Auto Receivables Trust 2014-B
0001604868;GrowGeneration Corp.;FALSE;1;GrowGeneration Corp.
0001604906;VitaCig, Inc.;FALSE;1;VitaCig, Inc.
0001604930;Life Clips, Inc.;TRUE;2;Blue Sky Media Corp | Life Clips, Inc.
0001604950;scPharmaceuticals Inc.;FALSE;1;scPharmaceuticals Inc.
0001605024;IDdriven, Inc.;TRUE;2;IDdriven, Inc. | TIXFI INC.
0001605057;Vemanti Group, Inc.;FALSE;1;Vemanti Group, Inc.
0001605131;World Omni Auto Receivables Trust 2014-A;FALSE;1;World Omni Auto Receivables Trust 2014-A
0001605257;Citigroup Commercial Mortgage Trust 2014-GC21;FALSE;1;Citigroup Commercial Mortgage Trust 2014-GC21
0001605301;CB Financial Services, Inc.;FALSE;1;CB Financial Services, Inc.
0001605331;AB INTERNATIONAL GROUP CORP.;FALSE;1;AB INTERNATIONAL GROUP CORP.
0001605435;Capital Auto Receivables Asset Trust 2014-2;FALSE;1;Capital Auto Receivables Asset Trust 2014-2
0001605481;Nevada Canyon Gold Corp.;TRUE;2;Nevada Canyon Gold Corp. | Tech Foundry Ventures, Inc.
0001605607;Paramount Group, Inc.;FALSE;1;Paramount Group, Inc.
0001605674;Stallion Synergies, Inc;FALSE;1;Stallion Synergies, Inc
0001605740;AgriEuro Corp.;TRUE;2;AgriEuro Corp. | Artex Corp.
0001605780;LOVE INTERNATIONAL GROUP, INC.;TRUE;2;LOVE INTERNATIONAL GROUP, INC. | QUINTEC CORP
0001605810;Porter Holding International, Inc.;TRUE;2;Porter Holding International, Inc. | Uni Line Corp.
0001605888;SeqLL, Inc.;FALSE;1;SeqLL, Inc.
0001605931;CODE NAVY;FALSE;1;CODE NAVY
0001605997;Northern Power Systems Corp.;FALSE;1;Northern Power Systems Corp.
0001606069;SATYA WORLDWIDE, INC.;FALSE;1;SATYA WORLDWIDE, INC.
0001606104;Consumers 2014 Securitization Funding LLC;FALSE;1;Consumers 2014 Securitization Funding LLC
