cik;name;ticker;found
0001467761;"MINIM, INC.";FIEE;True
0001467845;"Kashin, Inc.";;False
0001467853;SLC Student Loan Trust 2009-2;;False
0001467858;General Motors Co;GM;True
0001467913;808 RENEWABLE ENERGY CORP;;False
0001467974;"Wendy's Restaurants, LLC";;False
0001468010;"Steadfast Income REIT, Inc.";;False
0001468122;"Global Smoothie Supply, Inc.";;False
0001468164;"Profit Planners Management, Inc.";;False
0001468174;Hyatt Hotels Corp;H;True
0001468276;"Wecosign, Inc.";;False
0001468327;"Rent the Runway, Inc.";RENT;True
0001468328;Addus HomeCare Corp;ADUS;True
0001468492;"Heart Test Laboratories, Inc.";HSCSW;True
0001468500;USA REAL ESTATE HOLDING Co;;False
0001468516;AOL Inc.;;True
0001468639;"Vicapsys Life Sciences, Inc.";VICP;False
0001468666;SecureWorks Corp;;True
0001468679;AMERICAN CRYOSTEM Corp;;False
0001468748;Kodiak Sciences Inc.;KOD;True
0001468780;POWIN ENERGY CORP;;False
0001468910;Millburn Multi-Markets Fund L.P.;;False
0001468924;"SAND HILLS, INC";;False
0001468929;"NEXGEL, INC.";NXGLW;True
0001468978;"SOUTHERN ITS INTERNATIONAL, INC.";SITS;False
0001469038;X Metaverse Inc.;;False
0001469114;"Stone Harbor Investments, Inc.";;False
0001469115;Ridgedale Holdings Inc.;;False
0001469134;"First Community Financial Partners, Inc.";;True
0001469207;"Smartag International, Inc.";;False
0001469284;Champion Pain Care Corp;;False
0001469317;"Altegris QIM Futures Fund, L.P.";;False
0001469367;Sunrun Inc.;RUN;True
0001469372;MSG NETWORKS INC.;;True
0001469383;"AOTS 30, Inc.";;False
0001469384;WRASP 31 INC;;False
0001469385;WRASP 32 INC;;False
0001469412;"Mobilized Entertainment, Inc.";;False
0001469433;Ancestry.com Inc.;;True
0001469443;"Arcadia Biosciences, Inc.";RKDA;True
0001469488;ASIA SELECT ACQUISITION II CORP.;;False
0001469510;Resolute Energy Corp;;True
0001469559;"PROTEONOMIX, INC.";;False
0001469606;Andatee China Marine Fuel Services Corp;;True
0001469628;Hygea Holdings Corp.;;False
0001469741;"Mint Capital, Inc";;False
0001469822;"KBS Legacy Partners Apartment REIT, Inc.";;False
0001470022;RESOLUTE ONCOLOGY INC;;False
0001470099;"MOBILEIRON, INC.";;True
0001470129;China Bilingual Technology & Education Group Inc.;VIIQ;False
0001470177;Axiologix Education Corp;;False
0001470205;"County Bancorp, Inc.";;True
0001470215;Towers Watson & Co.;;True
0001470336;"PB Capital International, Inc";;False
0001470431;Hyundai Auto Receivables Trust 2009-A;;False
0001470512;Cell-nique Corp;;False
0001470550;INTERNATIONAL LEADERS CAPITAL Corp;;False
0001470699;"Archipelago Learning, Inc.";;True
0001470701;"China New Greenfood Co., Ltd";;False
0001470719;MONAR INTERNATIONAL INC.;;False
0001470795;"OmniAmerican Bancorp, Inc.";;True
0001470862;Nissan Auto Lease Trust 2009-B;;False
0001470915;"Pharmagen, Inc.";;False
0001471038;"GLOBAL DEFENSE TECHNOLOGY & SYSTEMS, INC.";;True
0001471088;"OBA Financial Services, Inc.";;True
0001471089;MANTHEY REDMOND Corp;;False
0001471092;Versailles Financial Corp;;False
0001471136;Hondo Minerals Corp;;False
0001471232;"GE Equipment Midticket LLC, Series 2009-1";;False
0001471254;Ford Credit Auto Owner Trust 2009-D;;False
0001471256;Cullen Agricultural Holding Corp;;False
0001471261;"Cobalt International Energy, Inc.";;True
0001471265;"Northwest Bancshares, Inc.";NWBI;True
0001471266;"Harvard Illinois Bancorp, Inc.";;False
0001471270;ML BlueTrend FuturesAccess LLC;;False
0001471271;"Firemans Contractors, Inc.";;False
0001471302;Kemiao Garment Holding Group;;False
0001471387;"PMX Communities, Inc.";;False
0001471458;"rue21, inc.";;True
0001471487;MEDISAFE 1 TECHNOLOGIES CORP;;False
0001471717;"Logan Sound, Inc.";;False
0001471727;Better Choice Co Inc.;SRXH;True
0001471728;"Entergy Texas Restoration Funding, LLC";;False
0001471781;GBT Technologies Inc.;GTCH;False
0001471824;Teucrium Commodity Trust;WEAT;False
0001471968;EnzymeBioSystems;;False
0001472012;Immunome Inc.;IMNM;True
0001472091;PDS Biotechnology Corp;PDSB;True
0001472093;Athens Bancshares Corp;;False
0001472147;"Flameret, Inc.";;False
0001472174;PHYHEALTH Corp;;False
0001472277;KUN DE INTERNATIONAL HOLDINGS INC.;;False
0001472343;"Roka BioScience, Inc.";;True
0001472374;Ultimate Indoor Football League;;False
0001472468;"XT Energy Group, Inc.";;False
0001472485;"NewEnergy Enterprise Management, Inc.";;False
0001472486;"NewTech Enterprise Management, Inc.";;False
0001472494;"United States Brent Oil Fund, LP";BNO;False
0001472595;R1 RCM INC.;;False
0001472601;RYU APPAREL INC.;;False
0001472635;CHINA DU KANG CO. LTD.;;False
0001472688;GHN Agrispan Holding Co;;False
0001472787;First American Financial Corp;FAF;True
0001472847;HARRISON VICKERS & WATERMAN INC;;False
0001472862;"WHITE SMILE GLOBAL, INC.";;False
0001472886;Ford Credit Floorplan Master Owner Trust A Series 2009-2;;False
0001472998;"GreenPlex Services, Inc.";;False
0001473061;PostRock Energy Corp;;True
0001473078;Chesapeake Lodging Trust;;True
0001473111;Mercedes-Benz Auto Receivables Trust 2009-1;;False
0001473287;SMSA CRANE ACQUISITION CORP.;;False
0001473329;Harley-Davidson Motorcycle Trust 2009-3;;False
0001473334;"Nova Lifestyle, Inc.";XWIN;True
0001473490;"Wall Street Media Co, Inc.";GLAI;False
0001473495;John Deere Owner Trust 2009-B;;False
0001473579;NANOMIX Corp;;False
0001473591;Sonora Resources Corp.;;False
0001473597;"STR HOLDINGS, INC.";;True
0001473637;"Eco-Tek Group, Inc.";;False
0001473652;China Teletech Ltd;;False
0001473654;"LevelBlox, Inc.";;False
0001473675;AlphaMetrix Managed Futures III LLC;;False
0001473844;"Stellar Bancorp, Inc.";STEL;True
0001473968;"CenterPoint Energy Restoration Bond Company, LLC";;False
0001473971;"Citadel EFT, Inc.";;False
0001474042;Baltic Trading Ltd;;True
0001474098;Pebblebrook Hotel Trust;PEB-PH;True
0001474167;Cosmos Health Inc.;COSM;True
0001474227;"Audience Productions, Inc.";;False
0001474266;"Titanium Healthcare, Inc.";;False
0001474301;"Toys R Us Property Co I, LLC";;False
0001474307;KMP Futures Fund I LLC;;False
0001474348;Nelnet Student Loan Trust 2009-2;;False
0001474432;"Pure Storage, Inc.";PSTG;True
0001474439;"Telenav, Inc.";;True
0001474459;MEGAS INC;;False
0001474464;New York REIT Liquidating LLC;;True
0001474558;"KAT EXPLORATION, INC.";GKOR;False
0001474627;Dehaier Medical Systems Ltd;NEGG;True
0001474735;GENERAC HOLDINGS INC.;GNRC;True
0001474777;American Farmland Co;;True
0001474892;USAA Auto Owner Trust 2009-2;;False
0001474903;"BGSF, INC.";BGSF;True
0001475036;"AMHEARST GLEN, INC.";;False
0001475065;Tungsten Corp.;;False
0001475068;CarMax Auto Owner Trust 2009-2;;False
0001475115;"Eventbrite, Inc.";EB;True
0001475193;World Omni Automobile Lease Securitization Trust 2009-A;;False
0001475204;Meiguo Acquisition Corp;;False
0001475273;"SOUPMAN, INC.";;False
0001475274;"RetailMeNot, Inc.";;True
0001475348;Luther Burbank Corp;;True
0001475430;JOSHUA GOLD RESOURCES INC;;False
0001475448;BZ INTERMEDIATE HOLDINGS LLC;;False
0001475606;CNH Equipment Trust 2009-C;;False
0001475748;AmeriCredit Prime Automobile Receivables Trust 2009-1;;False
0001475841;National Bank Holdings Corp;NBHC;True
0001475899;"NYTEX Energy Holdings, Inc.";;False
0001475922;"Primerica, Inc.";PRI;True
0001476034;Metropolitan Bank Holding Corp.;MCB;True
0001476045;Chatham Lodging Trust;CLDT-PA;True
0001476150;Terreno Realty Corp;TRNO;True
0001476170;Unilife Corp;;True
0001476204;"Phillips Edison & Company, Inc.";PECO;True
0001476246;Tropicana Entertainment Inc.;;False
0001476264;"WashingtonFirst Bankshares, Inc.";;True
0001476278;"MEDIENT STUDIOS, INC.";;False
0001476470;CARBON 612 Corp;;False
0001476638;"Rackwise, Inc.";;False
0001476651;"FCB FINANCIAL HOLDINGS, INC.";;True
0001476655;Antero Resources LLC;;False
0001476678;China Real Estate Acquisition Corp.;;False
0001476692;Pathmark Charter Corp;;False
0001476719;"Crumbs Bake Shop, Inc.";;True
0001476763;China Food & Beverage Acquisition Corp.;;False
0001476765;"GOLUB CAPITAL BDC, Inc.";GBDC;True
0001476840;"Expensify, Inc.";EXFY;True
0001476886;Clarion Partners Property Trust Inc.;;False
0001476919;Ford Credit Auto Owner Trust 2009-E;;False
0001476963;"NightHawk Biosciences, Inc.";SCPX;True
0001476991;Chrysler Financial Auto Securitization Trust 2009-B;;False
0001477009;TREES Corp (Colorado);CANN;False
0001477032;PROSPECT GLOBAL RESOURCES INC.;;True
0001477130;"COMMONWEALTH REALTY PARTNERS, INC.";;False
0001477168;"Star Mountain Resources, Inc.";;False
0001477200;Rocket Fuel Inc.;;True
0001477246;S&W Seed Co;;True
0001477294;Sensata Technologies Holding plc;ST;True
0001477333;"Cloudflare, Inc.";NET;True
0001477336;Ally Auto Assets LLC;;False
0001477425;"SendGrid, Inc.";;True
0001477449;"Teladoc Health, Inc.";TDOC;True
0001477472;"Active Health Foods, Inc.";;False
0001477488;Harley-Davidson Motorcycle Trust 2009-4;;False
0001477720;"Asana, Inc.";ASAN;True
0001477776;ATTUNE RTD;;False
0001477815;"Sweetgreen, Inc.";SG;True
0001477845;"Annovis Bio, Inc.";ANVS;True
0001477961;"Latitude Solutions, Inc.";;False
0001477968;"Fairmount Bancorp, Inc.";;False
0001478069;CONTRAFECT Corp;;True
0001478085;Graham Packaging Co Inc.;;True
0001478087;"VIM BEVERAGE, INC.";;False
0001478121;Pfenex Inc.;;True
0001478132;AUXILLIUM ENERGY INC.;;False
0001478176;"EURO SOLAR PARKS, INC.";;False
0001478220;"Campbell Global Trend Fund, L.P.";;False
0001478242;IQVIA HOLDINGS INC.;IQV;True
0001478250;SLC Student Loan Trust 2009-3;;False
0001478259;"Medbook World, Inc";;False
0001478320;Adaptive Biotechnologies Corp;ADPT;True
0001478332;HOLLYWALL ENTERTAINMENT INC;;False
0001478454;"Eagle Bancorp Montana, Inc.";EBMT;True
0001478484;"zulily, inc.";;True
0001478490;"ADVANCED PIPE FITTING TECHNOLOGIES, INC.";;False
0001478493;"GreenCell, Inc";;False
0001478535;ABBY INC.;;False
0001478682;"Empire Post Media, Inc.";;False
0001478725;Virtus Oil & Gas Corp.;;False
0001478726;CHARTER FINANCIAL CORP;;True
0001478838;"BRAINY BRANDS COMPANY, INC.";;False
0001478913;China Education Acquisition Corp.;;False
0001478914;China High Technology Acquisition Corp.;;False
0001478950;"Excel Trust, Inc.";;True
0001478974;"GLOBAL CONDIMENTS, INC.";;False
0001479000;Viva Entertainment Group Inc.;;False
0001479014;Healthway Shopping Network;;False
0001479046;"Tropicana Las Vegas Hotel & Casino, Inc.";;False
0001479094;"STAG Industrial, Inc.";STAG;True
0001479142;"Alon Refining Krotz Springs, Inc.";;False
0001479239;Kama Resources Inc.;;False
0001479247;United States Commodity Index Funds Trust;CPER;False
0001479290;"Revance Therapeutics, Inc.";;True
0001479320;Vibe Ventures Inc.;;False
0001479382;Borneo Industrial Fishery Corp Inc.;;False
0001479419;"Kala Pharmaceuticals, Inc.";KALA;True
0001479426;DynaVox Inc.;;True
0001479488;New Western Energy Corp;;False
0001479526;"China Modern Agricultural Information, Inc.";;False
0001479575;"EnviraTrends, Inc";;False
0001479681;"Nutex Health, Inc.";NUTX;True
0001479683;"Elite Energies, Inc.";;False
0001479750;Capital Bank Financial Corp.;;True
0001479915;CQENS Technologies Inc.;;False
0001479919;"Face Up Entertainment Group, Inc.";;False
0001479920;TBS International plc;;True
0001480749;Volkswagen Auto Loan Enhanced Trust 2010-1;;False
0001480797;"Wilder Filing, Inc.";;False
0001481028;"SUNHYDROGEN, INC.";HYSR;False
0001481056;"Zhongbao International, Inc.";;False
0001481199;"Delta Entertainment Group, Inc.";;False
0001481218;"Massive Interactive, Inc.";;False
0001481339;Cindisue Mining Corp;;False
0001481423;Virgin Media Investments Ltd;;False
0001481427;Technology Applications International Corp;;False
0001481443;"TechCom, Inc.";TCRI;False
0001481444;World Omni Auto Receivables Trust 2010-A;;False
0001481504;"XERIANT, INC.";XERI;False
0001481506;PAA NATURAL GAS STORAGE LP;;True
0001481512;"Ra Pharmaceuticals, Inc.";;True
0001481582;Ryerson Holding Corp;RYI;True
0001481646;"Accolade, Inc.";;True
0001481792;"Quad/Graphics, Inc.";QUAD;True
0001481832;PREFERRED APARTMENT COMMUNITIES INC;;True
0001482073;"Pacific Clean Water Technologies, Inc.";;False
0001482075;"Citadel Exploration, Inc.";;False
0001482080;"CELLULAR DYNAMICS INTERNATIONAL, INC.";;True
0001482179;"Sur Ventures, Inc.";;False
0001482199;"Venture Lending & Leasing VI, Inc.";;False
0001482278;"Emoneco, Inc.";;False
0001482361;"Stratex Oil & Gas Holdings, Inc.";;False
0001482430;"KBS Real Estate Investment Trust III, Inc.";KBSR;False
0001482512;"Hudson Pacific Properties, Inc.";HPP-PC;True
0001482541;CEA Industries Inc.;BNCWW;True
0001482550;"Clavis Technologies International Co., Ltd.";;False
0001482554;Hartford Great Health Corp.;HFUS;False
0001482783;AmeriCredit Automobile Receivables Trust 2010-1;;False
0001482875;FactorShares 2X: S&P500 Bull/TBond Bear;;False
0001482876;FactorShares 2X: TBond Bull/S&P500 Bear;;False
0001482877;FactorShares 2X: S&P500 Bull/USD Bear;;False
0001482878;FactorShares 2X: Oil Bull/S&P500 Bear;;False
0001482879;FactorShares 2X: Gold Bull/S&P500 Bear;;False
0001482912;SLM Student Loan Trust 2010-1;;False
0001482913;SLM Student Loan Trust 2010-2;;False
0001482974;"Carter Validus Mission Critical REIT, Inc.";;False
0001482981;"Vita Coco Company, Inc.";COCO;True
0001483053;"AJ Acquisition Corp I, Inc.";;False
0001483055;"AJ Acquisition Corp. II, Inc.";;False
0001483057;BAILEY FRANCES Corp;;False
0001483058;"CHINA ALUMINUM FOIL, INC.";;False
0001483078;"Onyx Service & Solutions, Inc";;False
0001483096;WILLIAMS PARTNERS L.P.;;True
0001483165;CarMax Auto Owner Trust 2010-1;;False
0001483173;Tops Holding Corp;;False
0001483195;Oritani Financial Corp;;True
0001483230;HAVAYA CORP;;False
0001483386;abrdn Precious Metals Basket ETF Trust;GLTR;False
0001483496;"RED MOUNTAIN RESOURCES, INC.";;False
0001483510;"EXPRESS, INC.";;True
0001483623;"VITAMIN BLUE, INC.";;False
0001483646;"BLACKSTAR ENTERPRISE GROUP, INC.";;False
0001483714;Antero Resources Finance Corp;;False
0001483731;"Enterologics, Inc.";;False
0001483798;YABOO INC;;False
0001483830;Niska Gas Storage Partners LLC;;True
0001483858;USAA Auto Owner Trust 2010-1;;False
0001483935;"Empowered Products, Inc.";;False
0001484042;"WEIKANG BIO-TECHNOLOGY GROUP CO., INC.";;False
0001484055;HELPEO INC.;;False
0001484275;Honda Auto Receivables 2010-1 Owner Trust;;False
0001484478;"Furiex Pharmaceuticals, Inc.";;True
0001484504;Gigamon Inc.;;True
0001484565;SOLENO THERAPEUTICS INC;SLNO;True
0001484612;"Outset Medical, Inc.";OM;True
0001484674;TORON INC.;ATMH;False
0001484769;fuboTV Inc. /FL;FUBO;True
0001484778;ThredUp Inc.;TDUP;True
0001484931;GroveWare Technologies Ltd.;;False
0001484949;"Jacksonville Bancorp, Inc.";;True
0001485001;Oneida Financial Corp.;;True
0001485003;"Sesen Bio, Inc.";CARM;True
0001485029;"New Asia Holdings, Inc.";;False
0001485074;"Freeze Tag, Inc.";FRZT;False
0001485156;Gold & Gemstone Mining Inc.;;False
0001485176;Fox Chase Bancorp Inc;;True
0001485469;"Tower International, Inc.";;True
0001485527;"Colonial Financial Services, Inc.";;True
0001485589;Nevada Property 1 LLC;;False
0001485594;"Corruven, Inc.";;False
0001485933;Trunkbow International Holdings Ltd;;True
0001485964;"Peoples Federal Bancshares, Inc.";;True
0001486018;Northeast Island Corp.;;False
0001486058;FedFirst Financial Corp;;True
0001486159;Chord Energy Corp;CHRD;True
0001486279;"Resource Real Estate Investors 7, L.P.";;False
0001486297;Earn-A-Car Inc.;;False
0001486299;"RENMIN TIANLI GROUP, INC.";;True
0001486315;MIDWEST OIL & GAS INC.;;False
0001486452;"MK Automotive, Inc.";MASN;False
0001486526;"Frozen Food Gift Group, Inc";;False
0001486597;"SUPERNOVA ENERGY, INC.";;False
0001486640;Flagship Global Corp;;False
0001486787;China Transportation Acquisition Corp.;;False
0001486788;China Clean Energy Acquisition Corp.;;False
0001486800;"Higher One Holdings, Inc.";;True
0001486957;"BWX Technologies, Inc.";BWXT;True
0001486993;"Total Debt Management, Inc.";;False
0001486994;"NCOP XII, LLC";;False
0001486995;"NCOP XI, LLC";;False
0001487008;CNH Equipment Trust 2010-A;;False
0001487052;"LegacyTexas Financial Group, Inc.";;True
0001487091;"Quest Water Global, Inc.";QWTR;False
0001487101;KEYW HOLDING CORP;;True
0001487197;BARFRESH FOOD GROUP INC.;BRFH;True
0001487198;"ASPEN GROUP, INC.";ASPU;True
0001487202;Gemini Tea Corp.;;False
0001487211;Ally Auto Receivables Trust 2010-1;;False
0001487252;"RadTek, Inc";;False
0001487347;Santaro Interactive Entertainment Co;;False
0001487371;"GenMark Diagnostics, Inc.";;True
0001487428;Horizon Technology Finance Corp;HTFC;True
0001487439;Crown Alliance Capital Ltd;;False
0001487447;"United Maritime Group, LLC";;False
0001487522;"InnoVision Labs, Inc";;False
0001487544;"Edgen Murray II, L.P.";;False
0001487561;Atlas Resources Series 28-2010 L.P.;;False
0001487623;"CHOICE BANCORP, INC.";;False
0001487659;Cross Click Media Inc.;;False
0001487685;"Greektown Superholdings, Inc.";;False
0001487712;AIR LEASE CORP;AL;True
0001487718;"BOXSCORE BRANDS, INC.";BLTH;False
0001487730;"Spectrum Brands Holdings, Inc.";;True
0001487775;"BWAY PARENT COMPANY, INC.";;False
0001487782;"Reven Housing REIT, Inc.";;True
0001487798;ECA Marcellus Trust I;ECTM;False
0001487843;Yangtze River Port & Logistics Ltd;;True
0001487906;"CACHET FINANCIAL SOLUTIONS, INC.";;True
0001487907;"EVER THRIVE ENERGY TECHNOLOGY CO., INC.";;False
0001487918;OFS Capital Corp;OFSSO;True
0001487920;USA Synthetic Fuel Corp;;False
0001487931;FISION Corp;;False
0001487932;"DE Acquisition 5, Inc.";;False
0001487933;"DE Acquisition 4, Inc.";;False
0001487935;"DE Acquisition 3, Inc.";;False
0001487941;"MEDL Mobile Holdings, Inc.";;False
0001487952;"Vishay Precision Group, Inc.";VPG;True
0001487986;"Hawaiian Telcom Holdco, Inc.";;True
0001487990;AEROFLEX HOLDING CORP.;;True
0001487997;"Green Endeavors, Inc.";;False
0001487999;SeaCube Container Leasing Ltd.;;True
0001488039;"ATOSSA THERAPEUTICS, INC.";ATOS;True
0001488075;"IntraLinks Holdings, Inc.";;True
0001488082;"Bank of America Auto Receivables Securitization, LLC";;False
0001488087;"Saveene Group, Inc.";;False
0001488112;AmeriCredit Automobile Receivables Trust 2010-A;;False
0001488139;"Ameresco, Inc.";AMRC;True
0001488309;"EWaste Systems, Inc.";;False
0001488366;"SHADES HOLDINGS, INC.";;False
0001488419;"Sino Agro Food, Inc.";;False
0001488420;ELSINORE SERVICES INC;;False
0001488438;Full Throttle Indoor Kart Racing Inc;;False
0001488501;"METROSPACES, INC.";;False
0001488580;Jago China Holding Ltd;;False
0001488591;"COVENANT BANCSHARES, INC.";;False
0001488613;"Foundation Medicine, Inc.";;True
0001488638;American Metals Recovery & Recycling Inc.;;False
0001488813;"Customers Bancorp, Inc.";CUBB;True
0001488917;"Electromed, Inc.";ELMD;True
0001488934;Scio Diamond Technology Corp;;False
0001489024;ETFS White Metals Basket Trust;;False
0001489039;"SPECIALTY CONTRACTORS, INC.";;False
0001489077;"TIBET PHARMACEUTICALS, INC.";;True
0001489096;"Thermon Group Holdings, Inc.";THR;True
0001489136;SemGroup Corp;;True
0001489137;"Molycorp, Inc.";;True
0001489175;John Deere Owner Trust 2010;;False
0001489256;MyGO Games Holding Co.;;False
0001489300;Zhanling International Ltd;ZLME;False
0001489367;"SQN Alternative Investment Fund III, L.P.";;False
0001489393;LyondellBasell Industries N.V.;LYB;True
0001489434;MERCEDES-BENZ AUTO RECEIVABLES TRUST 2010-1;;False
0001489588;"Home Bistro, Inc. /NV/";;False
0001489612;BMW Vehicle Owner Trust 2010-A;;False
0001489644;QMIS Finance Securities Corp;;False
0001489744;Raystream Inc.;;False
0001489874;Golden Growers Cooperative;GGROU;False
0001489902;"CHINA GEWANG BIOTECHNOLOGY, INC.";;False
0001489955;DIGAGOGO VENTURES CORP;;False
0001489979;"Fresh Market, Inc.";;True
0001490013;Full Circle Capital Corp;;True
0001490017;Ford Credit Auto Owner Trust 2010-A;;False
0001490028;Sequoia Mortgage Trust 2010-H1;;False
0001490054;"VERDE BIO HOLDINGS, INC.";APHD;False
0001490161;Sow Good Inc.;SOWG;False
0001490165;ERICKSON INC.;;True
0001490254;Toyota Auto Receivables 2010-A Owner Trust;;False
0001490281;"Groupon, Inc.";GRPN;True
0001490346;"GXS Worldwide, Inc.";;False
0001490349;PhenixFIN Corp;PFXNZ;True
0001490381;Strategic Mining Corp;;False
0001490470;Hyundai Auto Receivables Trust 2010-A;;False
0001490490;Magnolia Lane Income Fund;;False
0001490626;"COLE CORPORATE INCOME TRUST, INC.";;False
0001490630;Rhino Resource Partners LP;;True
0001490636;"Gordmans Stores, Inc.";;True
0001490653;"Whitestone REIT Operating Partnership, L.P.";;False
0001490660;"Marketo, Inc.";;True
0001490700;"Varca Ventures, Inc.";;False
0001490711;"Oraco Resources, Inc.";;False
0001490824;HARBOR ISLAND DEVELOPMENT CORP.;;False
0001490873;"ECO SCIENCE SOLUTIONS, INC.";ESSI;False
0001490892;CoreSite Realty Corp;;True
0001490906;"Capitol Federal Financial, Inc.";CFFN;True
0001490927;Franklin BSP Lending Corp;;False
0001490930;"Digital Domain Media Group, Inc.";;True
0001490949;VinCompass Corp.;;False
0001490978;"Schrodinger, Inc.";SDGR;True
0001490983;"Campus Crest Communities, Inc.";;True
0001491029;RVPlus Inc.;;False
0001491262;"Mewbourne Energy Partners 10-A, L.P.";;False
0001491323;Nissan Auto Lease Trust 2010-A;;False
0001491419;"LiveOne, Inc.";LVO;True
0001491471;Green Innovations Ltd.;;False
0001491479;"Asia Carbon Industries, Inc.";;False
0001491487;"Takung Art Co., Ltd";;False
0001491501;TMS International Corp.;;True
0001491525;"Greenhouse Solutions, Inc.";;False
0001491576;"TESARO, Inc.";;True
0001491675;"COCA-COLA ENTERPRISES, INC.";;False
0001491692;AmeriCredit Automobile Receivables Trust 2010-2;;False
0001491707;Honda Auto Receivables 2010-2 Owner Trust;;False
0001491778;"Angie's List, Inc.";;True
0001491826;Acantha Acquisition Corp.;;False
0001491828;Cepheus Acquisition Corp.;;False
0001491829;ALPHA NETWORK ALLIANCE VENTURES INC.;;False
0001491830;Centurytouch Ltd;;False
0001491831;"Neptunus Ventures, Inc.";;False
0001491925;"New Mountain Finance Holdings, L.L.C.";;False
0001491959;"NEW DAY FINANCIAL MANAGEMENT, INC.";;False
0001492052;"VR Holdings, Inc.";;False
0001492091;AUSCRETE Corp;;False
0001492093;Santander Drive Auto Receivables Trust 2010-1;;False
0001492116;FuLuCai Productions Ltd.;;False
0001492135;Global Stevia Corp.;;False
0001492151;"World Moto, Inc.";;False
0001492168;NORTH SPRINGS RESOURCES CORP.;;False
0001492298;"Sabra Health Care REIT, Inc.";SBRA;True
0001492323;"Excel Trust, L.P.";;False
0001492324;Madison Bancorp Inc;;False
0001492422;"Apellis Pharmaceuticals, Inc.";APLS;True
0001492426;Horizon Therapeutics Public Ltd Co;;True
0001492448;GRN Holding Corp;MAJI;False
0001492459;FundCore Institutional Income Trust Inc.;;False
0001492541;Grizzly Gold Corp.;;False
0001492617;"FLYWHEEL ADVANCED TECHNOLOGY, INC.";FWFW;False
0001492632;Ally Wholesale Enterprises LLC;;False
0001492633;Nielsen Holdings plc;;True
0001492658;Wright Medical Group N.V.;;True
0001492674;"T2 Biosystems, Inc.";TTOO;True
0001492683;"FrogAds, Inc.";;False
0001492691;Knight-Swift Transportation Holdings Inc.;KNX;True
0001492832;EQUAL ENERGY LTD.;;True
0001492850;GEI GLOBAL ENERGY CORP.;;False
0001492869;"SL GREEN OPERATING PARTNERSHIP, L.P.";;False
0001492915;Standard AVB Financial Corp.;;True
0001493006;CENTURY NEXT FINANCIAL Corp;;False
0001493040;"NEW MEDIA INSIGHT GROUP, INC.";;False
0001493109;"BALLROOM DANCE FITNESS, INC.";;False
0001493137;"Lifeloc Technologies, Inc";LCTC;False
0001493144;Cloud Peak Energy Resources LLC;;False
0001493174;"ECOSCIENCES, INC.";;False
0001493182;"SP Bancorp, Inc.";;True
0001493212;Phoenix Life Sciences International Limited.;;False
0001493225;"Northfield Bancorp, Inc.";NFBK;True
0001493265;ACM Corp;;False
0001493491;Heritage Financial Group Inc;;True
0001493526;PROTECT PHARMACEUTICAL Corp;;False
0001493552;Naugatuck Valley Financial Corp;;True
0001493563;"FlikMedia, Inc.";;False
0001493566;"OTONOMY, INC.";;True
0001493587;"Luxeyard, Inc.";;False
0001493594;"MACOM Technology Solutions Holdings, Inc.";MTSI;True
0001493611;SLC Student Loan Trust 2010-1;;False
0001493712;Cell MedX Corp.;STME;False
0001493761;Turtle Beach Corp;TBCH;True
0001493893;China Shouguan Investment Holding Group Corp;;False
0001493927;DT Acceptance Corp;;False
0001493976;"Kilroy Realty, L.P.";;False
0001494121;Bank of America Auto Trust 2010-2;;False
0001494162;KinerjaPay Corp.;;False
0001494186;"HIGHLANDS BANCORP, INC.";;False
0001494214;"InterCore, Inc.";;False
0001494259;"CarGurus, Inc.";CARG;True
0001494319;Univar Solutions Inc.;;True
0001494387;Ally Auto Receivables Trust 2010-2;;False
0001494413;Two Hands Corp;TWOH;False
0001494448;"EMERGENT CAPITAL, INC.";;True
0001494473;"SOURCE ROCK, INC.";;False
0001494502;"Zhong Wen International Holding Co., Ltd.";;False
0001494538;"Corporate Capital Trust, Inc.";;True
0001494562;China Inc;;False
0001494582;BOSTON OMAHA Corp;BOC;True
0001494650;"OptiNose, Inc.";;True
0001494722;"Yinhang Internet Technologies Development, Inc.";;False
0001494809;CN Resources Inc.;;False
0001494877;"DIGITAL REALTY TRUST, L.P.";;False
0001494891;"Sensus Healthcare, Inc.";SRTS;True
0001494904;"Global Indemnity Group, LLC";GBLI;True
0001495028;"REVE TECHNOLOGIES, INC.";;False
0001495191;Amwest Imaging Inc;;False
0001495216;"Entergy Arkansas Restoration Funding, LLC";;False
0001495220;CarMax Auto Owner Trust 2010-2;;False
0001495229;STREAM Exchange Traded Trust;;False
0001495230;ENERGY EDGE TECHNOLOGIES CORP.;;False
0001495231;"IZEA Worldwide, Inc.";IZEA;True
0001495240;GLADSTONE LAND Corp;LANDO;True
0001495320;"Vera Bradley, Inc.";VRA;True
0001495479;"Bravo Brio Restaurant Group, Inc.";;True
0001495491;"Healthcare Trust of America Holdings, LP";;False
0001495536;"Ener-Core, Inc.";;False
0001495569;"Motorola Mobility Holdings, Inc";;True
0001495584;"Firsthand Technology Value Fund, Inc.";SVVC;False
0001495648;Power Americas Resource Group Ltd.;BDCC;False
0001495850;Makism 3D Corp.;;False
0001495898;SMSA Treemont Acquisition Corp;;False
0001495899;"Enerpulse Technologies, Inc.";;False
0001495900;SMSA Humble Acquisition Corp;;False
0001495925;Fortegra Financial Corp;;True
0001495932;"EXP World Holdings, Inc.";EXPI;True
0001496048;Brookfield Property REIT Inc.;;True
