cik;name;ticker;cikmatch;delisted
0001592407;Sugar Creek Financial Corp./MD/;;True;False
0001592411;DKG Capital Inc.;;True;False
0001592480;"Continental Building Products, Inc.";;False;True
0001592592;WORLDS MALL INC;;True;False
0001592603;"Gulf West Security Network, Inc.";;True;False
0001592706;"SB/RH Holdings, LLC";;True;False
0001592745;"Nexpoint Multifamily Capital Trust, Inc.";;True;False
0001592781;Nissan Auto Receivables 2013-C Owner Trust;;True;False
0001592782;Nukkleus Inc.;;True;False
0001593001;"NightFood Holdings, Inc.";NGTF;True;False
0001593034;Endo International plc;;False;True
0001593184;"FINDIT, INC.";BRGX;True;False
0001593195;Tribune Publishing Co;;False;True
0001593204;"Huaizhong Health Group, Inc.";;True;False
0001593222;"City Office REIT, Inc.";;False;False
0001593269;JPMBB Commercial Mortgage Securities Trust 2013-C17;;True;False
0001593470;"Tiger Reef, Inc.";;True;False
0001593538;NAVIENT CORP;JSM;False;False
0001593548;"PlayAGS, Inc.";;False;False
0001593549;"Livento Group, Inc.";NUGND;True;False
0001593773;KANGE CORP;;True;False
0001593812;Vaulted Gold Bullion Trust;;True;False
0001593899;"Atea Pharmaceuticals, Inc.";AVIR;False;False
0001593936;"Michaels Companies, Inc.";;False;True
0001594012;"Investors Bancorp, Inc.";;False;True
0001594100;COMM 2014-CCRE14 Mortgage Trust;;True;False
0001594109;GrubHub Inc.;;False;True
0001594114;ZHRH Corp;;True;False
0001594136;GS Mortgage Securities Trust 2014-GC18;;True;False
0001594204;ZHEN DING RESOURCES INC.;RBTK;True;False
0001594219;PRESTON CORP.;;True;False
0001594337;"Corium International, Inc.";;False;True
0001594466;"Parsley Energy, Inc.";;False;True
0001594485;"Royal Bakery Holdings, Inc.";;True;False
0001594555;"HV Bancorp, Inc.";;False;True
0001594590;PARAGON OFFSHORE PLC;;False;True
0001594617;La Quinta Holdings Inc.;;True;False
0001594686;WASHINGTON PRIME GROUP INC.;;False;True
0001594688;SLM Student Loan Trust 2014-1;;True;False
0001594864;"Juno Therapeutics, Inc.";;False;True
0001594879;"Zoe's Kitchen, Inc.";;False;True
0001595097;"Corbus Pharmaceuticals Holdings, Inc.";CRBP;False;False
0001595122;Fifth Third Auto Trust 2014-1;;True;False
0001595140;"TRHF Co LIMITED, INC.";;True;False
0001595239;Santander Drive Auto Receivables Trust 2014-1;;True;False
0001595248;"Genprex, Inc.";GNPX;False;False
0001595262;"IMS Health Holdings, Inc.";;False;True
0001595326;3D Total Solutions Inc.;;True;False
0001595527;American Strategic Investment Co.;NYC;False;False
0001595552;"Peekay Boutiques, Inc.";;True;False
0001595585;"Tricida, Inc.";;False;True
0001595627;"Inland Residential Properties Trust, Inc.";;True;False
0001595710;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14;;True;False
0001595726;COMM 2014-CCRE15 Mortgage Trust;;True;False
0001595893;"Turning Point Therapeutics, Inc.";;False;True
0001595974;"MAGNITE, INC.";MGNI;False;False
0001596062;Q BioMed Inc.;;True;False
0001596089;ETERIS B.V.;;True;False
0001596448;MAXIMA GROUP INC.;;True;False
0001596532;"Arista Networks, Inc.";ANET;False;False
0001596783;"Catalent, Inc.";;False;False
0001596792;Ford Credit Auto Owner Trust 2014-A;;True;False
0001596946;Quotient Ltd;;False;True
0001596958;WFRBS Commercial Mortgage Trust 2014-LC14;;True;False
0001596961;"RumbleOn, Inc.";RDNW;False;False
0001596967;Moelis & Co;MC;False;False
0001596993;DORIAN LPG LTD.;LPG;False;False
0001597032;Capital Auto Receivables Asset Trust 2014-1;;True;False
0001597033;Sabre Corp;SABR;False;False
0001597131;Glori Energy Inc.;;False;True
0001597264;Blueprint Medicines Corp;;False;False
0001597313;"ViewRay, Inc.";;False;True
0001597339;JPMBB Commercial Mortgage Securities Trust 2014-C18;;True;False
0001597503;NorthStar Asset Management Group Inc.;;False;False
0001597553;"Sage Therapeutics, Inc.";;False;False
0001597672;RAYONIER ADVANCED MATERIALS INC.;RYAM;False;False
0001597811;Hyundai Auto Receivables Trust 2014-A;;True;False
0001597846;Greenpro Capital Corp.;GRNQ;False;False
0001597892;JRSIS HEALTH CARE Corp;JRSS;True;False
0001597929;"SocialPlay USA, Inc.";;True;False
0001598014;IHS Markit Ltd.;;False;True
0001598308;Global Wholehealth Partners Corp;;True;False
0001598323;AGRO CAPITAL MANAGEMENT CORP.;;True;False
0001598397;Volkswagen Auto Lease Trust 2014-A;;True;False
0001598428;TimkenSteel Corp;MTUS;False;False
0001598646;"Minerva Neurosciences, Inc.";NERV;False;False
0001598665;"Heritage Insurance Holdings, Inc.";HRTG;False;False
0001598674;Casper Sleep Inc.;;False;True
0001598683;"Recursos Queliz, Inc.";;True;False
0001598693;CarMax Auto Owner Trust 2014-1;;True;False
0001598893;"Integrity Capital Income Fund, Inc.";;True;False
0001598908;Nissan Auto Receivables 2014-A Owner Trust;;True;False
0001598924;"Image Chain Group Limited, Inc.";;True;False
0001598968;Antero Midstream Partners LP;;False;True
0001598981;SKYX Platforms Corp.;SKYX;False;False
0001599033;SLM Student Loan Trust 2014-2;;True;False
0001599117;"Mentor Capital, Inc.";MNTR;True;False
0001599173;CNH Equipment Trust 2014-A;;True;False
0001599222;Memorial Resource Development Corp.;;False;True
0001599298;Summit Therapeutics Inc.;SMMT;False;True
0001599385;"RX Safes, Inc.";;True;False
0001599407;1847 Holdings LLC;LBRA;False;False
0001599489;Veritiv Corp;;False;True
0001599617;NOW Inc.;DNOW;False;False
0001599714;COMM 2014-UBS2 Mortgage Trust;;True;False
0001599750;FS Energy & Power Fund II;;True;False
0001599891;"Sunshine Bancorp, Inc.";;False;True
0001599901;"Avidity Biosciences, Inc.";RNA;False;False
0001599947;"TerraForm Power, Inc.";;False;True
0001600033;"e.l.f. Beauty, Inc.";ELF;False;False
0001600065;"MW Bancorp, Inc.";;True;False
0001600125;"Meridian Bancorp, Inc.";;False;True
0001600132;"Bellerophon Therapeutics, Inc.";;False;True
0001600249;American Xanthan Corp;;True;False
0001600347;Hapi Metaverse Inc.;;True;False
0001600410;Honda Auto Receivables 2014-1 Owner Trust;;True;False
0001600422;"Superior Drilling Products, Inc.";;False;False
0001600438;GMS Inc.;;False;False
0001600470;Montage Resources Corp;;False;True
0001600508;H. J. Heinz Corp II;;True;False
0001600571;Ally Auto Receivables Trust 2014-SN1;;True;False
0001600620;Aurinia Pharmaceuticals Inc.;AUPH;False;False
0001600626;Peakstone Realty Trust;PKST;False;False
0001600641;"1stdibs.com, Inc.";DIBS;False;False
0001600694;Adamas Ventures Inc.;;True;False
0001600750;MEDRESPONSE CORP.;;True;False
0001600774;TRIUMPH VENTURES CORP;;True;False
0001600784;AMERICAN GENE ENGINEER CORP;;True;False
0001600823;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C15;;True;False
0001600824;Citigroup Commercial Mortgage Trust 2014-GC19;;True;False
0001600831;COMM 2014-LC15 Mortgage Trust;;True;False
0001600847;Gamida Cell Ltd.;;False;False
0001600890;"Melrose Bancorp, Inc.";;False;True
0001600943;USAA Auto Owner Trust 2014-1;;True;False
0001600983;"Knightscope, Inc.";KSCP;False;False
0001601046;"Keysight Technologies, Inc.";KEYS;False;False
0001601280;"MediXall Group, Inc.";;True;False
0001601347;"Pilgrim Bancshares, Inc.";;True;False
0001601385;SMART ABS Series 2014-1US Trust;;True;False
0001601485;Angion Biomedica Corp.;ELTX;False;False
0001601545;"Blue Hills Bancorp, Inc.";;False;True
0001601548;"V2X, Inc.";VVX;False;False
0001601617;WFRBS Commercial Mortgage Trust 2014-C19;;True;False
0001601669;Watford Holdings Ltd.;;False;True
0001601705;COMM 2014-CCRE16 Mortgage Trust;;True;False
0001601712;Synchrony Financial;SYF-PB;False;False
0001601715;Toyota Auto Receivables 2014-A Owner Trust;;True;False
0001601744;GS Mortgage Securities Trust 2014-GC20;;True;False
0001601830;"RECURSION PHARMACEUTICALS, INC.";RXRX;False;False
0001602065;Viper Energy Partners LP;;True;False
0001602078;Nemaura Medical Inc.;;False;False
0001602143;TOUCAN INTERACTIVE CORP;;True;False
0001602190;AmeriCredit Automobile Receivables Trust 2014-1;;True;False
0001602367;Adeptus Health Inc.;;False;True
0001602381;MOMENTOUS ENTERTAINMENT GROUP INC;;True;False
0001602409;"FingerMotion, Inc.";FNGR;True;False
0001602481;California Republic Auto Receivables Trust 2014-1;;True;False
0001602658;Investar Holding Corp;ISTR;False;False
0001602706;KAOPU GROUP INC;;True;False
0001602774;Ford Credit Auto Lease Trust 2014-A;;True;False
0001602813;FRONTERA GROUP INC.;;True;False
0001603145;"NEXTERA ENERGY PARTNERS, LP";XIFR;False;False
0001603207;Vascular Biogenics Ltd.;;False;False
0001603286;"Dominion Energy Midstream Partners, LP";;False;True
0001603291;"EASTERN ENERGY GAS HOLDINGS, LLC";;True;False
0001603345;Agentix Corp.;AGTX;True;False
0001603454;Celcuity Inc.;CELC;False;False
0001603480;TCW Direct Lending LLC;;True;False
0001603494;"PeerLogix, Inc.";;True;False
0001603578;WFRBS Commercial Mortgage Trust 2014-C20;;True;False
0001603669;COMM 2014-CCRE17 Mortgage Trust;;True;False
0001603671;"NorthStar/RXR New York Metro Real Estate, Inc.";;True;False
0001603756;"Axonics, Inc.";;False;False
0001603779;Santander Drive Auto Receivables Trust 2014-2;;True;False
0001603793;"Norris Industries, Inc.";NRIS;True;False
0001603811;John Deere Owner Trust 2014;;True;False
0001603923;Weatherford International plc;WFRD;False;False
0001603969;Garnero Group Acquisition Co;;False;True
0001603978;"AquaBounty Technologies, Inc.";AQB;False;False
0001604028;"ADVANCED DRAINAGE SYSTEMS, INC.";WMS;False;False
0001604042;DCT Industrial Operating Partnership LP;;True;False
0001604054;Mercedes-Benz Auto Lease Trust 2014-A;;True;False
0001604082;PETRICHOR CORP.;;True;False
0001604083;COMM 2014-UBS3 Mortgage Trust;;True;False
0001604119;JPMBB Commercial Mortgage Securities Trust 2014-C19;;True;False
0001604133;Volkswagen Auto Loan Enhanced Trust 2014-1;;True;False
0001604191;"First Wave BioPharma, Inc.";GRDX;False;False
0001604416;"Nexeo Solutions, Inc.";;False;True
0001604446;Harley-Davidson Motorcycle Trust 2014-1;;True;False
0001604464;"Atara Biotherapeutics, Inc.";ATRA;False;False
0001604477;SQZ Biotechnologies Co;;False;True
0001604627;"KushCo Holdings, Inc.";;True;False
0001604643;Evoqua Water Technologies Corp.;;False;True
0001604665;Westlake Chemical Partners LP;WLKP;False;False
0001604738;Ashford Inc.;;False;False
0001604778;"Qorvo, Inc.";QRVO;False;False
0001604814;BMW Vehicle Lease Trust 2014-1;;True;False
0001604821;"Natera, Inc.";NTRA;False;False
0001604862;Hyundai Auto Receivables Trust 2014-B;;True;False
0001604868;GrowGeneration Corp.;GRWG;False;False
0001604906;"VitaCig, Inc.";;True;False
0001604930;"Life Clips, Inc.";;True;False
0001604950;scPharmaceuticals Inc.;;False;False
0001605024;"IDdriven, Inc.";;True;False
0001605057;"Vemanti Group, Inc.";VMNT;True;False
0001605131;World Omni Auto Receivables Trust 2014-A;;True;False
0001605257;Citigroup Commercial Mortgage Trust 2014-GC21;;True;False
0001605301;"CB Financial Services, Inc.";CBFV;False;False
0001605331;AB INTERNATIONAL GROUP CORP.;AERA;True;False
0001605435;Capital Auto Receivables Asset Trust 2014-2;;True;False
0001605481;Nevada Canyon Gold Corp.;NGLD;True;False
0001605607;"Paramount Group, Inc.";;False;False
0001605674;"Stallion Synergies, Inc";;True;False
0001605740;AgriEuro Corp.;;True;False
0001605780;"LOVE INTERNATIONAL GROUP, INC.";;True;False
0001605810;"Porter Holding International, Inc.";;True;False
0001605888;"SeqLL, Inc.";SQLLW;False;False
0001605931;CODE NAVY;;True;False
0001605997;Northern Power Systems Corp.;;True;False
0001606069;"SATYA WORLDWIDE, INC.";;True;False
0001606104;Consumers 2014 Securitization Funding LLC;;True;False
0001606163;"Limbach Holdings, Inc.";LMB;False;False
0001606180;"AAC Holdings, Inc.";;False;True
0001606254;Nogales Resources Corp;;True;False
0001606268;"Via Renewables, Inc.";VIASP;False;False
0001606363;"Green Bancorp, Inc.";;False;True
0001606364;GARMATEX HOLDINGS LTD.;;True;False
0001606366;"El Pollo Loco Holdings, Inc.";LOCO;False;False
0001606440;"Reliant Bancorp, Inc.";;False;True
0001606442;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C16;;True;False
0001606498;"AVANOS MEDICAL, INC.";AVNS;False;False
0001606645;Foamix Pharmaceuticals Ltd.;;True;False
0001606657;BUSINESS DEVELOPMENT Corp OF AMERICA II;;True;False
0001606698;"ALPINE 4 HOLDINGS, INC.";;False;False
0001606699;AMERICATOWNE Inc.;;True;False
0001606700;Hydropot Inc.;;True;False
0001606736;"READABOO, INC.";;True;False
0001606745;"Liberty TripAdvisor Holdings, Inc.";;False;True
0001606757;"Kimball Electronics, Inc.";KE;False;False
0001606808;"Clearwater Ventures, Inc.";;True;False
0001606909;Pangaea Logistics Solutions Ltd.;PANL;True;False
0001606965;"Stockbridge/SBE Investment Company, LLC";;True;False
0001607082;CarMax Auto Owner Trust 2014-2;;True;False
0001607250;Transocean Partners LLC;;False;True
0001607281;ELITE GROUP INC.;;True;False
0001607333;Fifth Third Auto Trust 2014-2;;True;False
0001607401;Navient Student Loan Trust 2014-1;;True;False
0001607450;"ABV CONSULTING, INC.";;True;False
0001607484;J.P. Morgan Chase Commercial Mortgage Securities Trust 2014-C20;;True;False
0001607549;Applied BioSciences Corp.;;True;False
0001607551;ADEPTPROS INC;;True;False
0001607641;Wells Fargo Commercial Mortgage Trust 2014-LC16;;True;False
0001607678;"Viking Therapeutics, Inc.";VKTX;False;False
0001607679;Algae Dynamics Corp.;;True;False
0001607716;"Vivint Solar, Inc.";;False;True
0001607721;"Arazu, Inc";;True;False
0001607741;Yulong Eco-Materials Ltd;;False;True
0001607749;Honda Auto Receivables 2014-2 Owner Trust;;True;False
0001607865;GS Mortgage Securities Trust 2014-GC22;;True;False
0001607939;"Udemy, Inc.";UDMY;False;False
0001607962;ReWalk Robotics Ltd.;LFWD;False;False
0001608041;California Republic Auto Receivables Trust 2014-2;;True;False
0001608092;Kisses From Italy Inc.;KITL;True;False
0001608104;SAND INTERNATIONAL INC;;True;False
0001608249;"Zayo Group Holdings, Inc.";;False;True
0001608269;SINO MERCURY ACQUISITION CORP.;;False;True
0001608298;Terrapin 3 Acquisition Corp;;False;True
0001608429;"Gen Serv, INC.";;True;False
0001608430;"Renewable Energy & Power, Inc.";;True;False
0001608638;"Civitas Solutions, Inc.";;False;True
0001609065;"Pathfinder Bancorp, Inc.";PBHC;False;False
0001609132;"C1 Financial, Inc.";;False;True
0001609139;"INNERSCOPE HEARING TECHNOLOGIES, INC.";INND;True;False
0001609151;"Weave Communications, Inc.";WEAV;False;False
0001609183;CNH Equipment Trust 2014-B;;True;False
0001609220;Santander Drive Auto Receivables Trust 2014-3;;True;False
0001609234;"American Realty Capital Healthcare Trust III, Inc.";;True;False
0001609253;California Resources Corp;CRC;False;True
0001609258;PetroGas Co;PTCO;True;False
0001609319;Modern Round Entertainment Corp;;True;False
0001609336;Griffin-Benefit Street Partners BDC Corp.;;True;False
0001609351;"Spark Therapeutics, Inc.";;False;True
0001609379;Toyota Auto Receivables 2014-B Owner Trust;;True;False
0001609434;Nissan Auto Lease Trust 2014-A;;True;False
0001609471;"Watermark Lodging Trust, Inc.";;True;False
0001609472;GH Capital Inc.;;True;False
0001609550;"Inspire Medical Systems, Inc.";INSP;False;False
0001609671;WFRBS Commercial Mortgage Trust 2014-C21;;True;False
0001609702;"CDK Global, Inc.";;False;True
0001609711;GoDaddy Inc.;GDDY;False;False
0001609714;AmeriCredit Automobile Receivables Trust 2014-2;;True;False
0001609727;"Synthorx, Inc.";;False;True
0001609804;Orion Engineered Carbons S.A.;OEC;False;False
0001609809;"Seres Therapeutics, Inc.";MCRB;False;False
0001609865;"American Realty Capital Global Trust II, Inc.";;True;False
0001609866;"American Realty Capital - Retail Centers of America II, Inc.";;True;False
0001609880;MITU Resources Inc.;;True;False
0001609951;National Commerce Corp;;False;True
0001609988;flooidCX Corp.;;True;False
0001609989;"Blue Buffalo Pet Products, Inc.";;False;True
0001610074;"GLP Financing II, Inc.";;True;False
0001610075;"GLP Capital, L.P.";;True;False
0001610079;"GE Equipment Transportation LLC, Series 2014-1";;True;False
0001610092;"Diplomat Pharmacy, Inc.";;False;True
0001610114;New Senior Investment Group Inc.;;False;True
0001610148;Ally Auto Receivables Trust 2014-1;;True;False
0001610250;"Boot Barn Holdings, Inc.";BOOT;False;False
0001610418;CNX Midstream Partners LP;;False;True
0001610457;Starlight Supply Chain Management Co;;True;False
0001610462;"Blockchain Solutions, Inc.";;True;False
0001610466;"Shell Midstream Partners, L.P.";;False;True
0001610486;COMM 2014-CCRE18 Mortgage Trust;;True;False
0001610532;"Hortonworks, Inc.";;False;True
0001610607;Jiucaitong Group Ltd;;True;False
0001610618;"Cidara Therapeutics, Inc.";;False;False
0001610682;USD Partners LP;USDP;False;True
0001610718;"Outdoor Specialty Products, Inc.";ODRS;True;False
0001610754;"PC Nextco Holdings, LLC";;True;False
0001610758;"PC Nextco Finance, Inc.";;True;False
0001610764;Amchi Gendynamy Science Corp;;True;False
0001610785;T.A.G. Acquisitions Ltd.;;True;False
0001610793;"State National Companies, Inc.";;False;True
0001610794;"Green Field Energy, Inc.";;True;False
0001610795;Summer Valley Acquisition Corp;;True;False
0001610796;JPMBB Commercial Mortgage Securities Trust 2014-C21;;True;False
0001610804;HEYU DEVELOPMENT & MANAGEMENT Corp;;True;False
0001610820;BriaCell Therapeutics Corp.;BCTXZ;False;False
0001610834;Vershire Corp;;True;False
0001610837;Greys Corp;;True;False
0001610853;"HELIUS MEDICAL TECHNOLOGIES, INC.";HSDTW;False;False
0001610911;"Washington Prime Group, L.P.";;True;False
0001610931;Ford Credit Auto Owner Trust 2014-B;;True;False
0001610940;ETF Managers Group Commodity Trust I;BWET;True;False
0001610950;"Syneos Health, Inc.";;False;True
0001610979;"Caesars Entertainment Resort Properties, LLC";;True;False
0001611019;CALEMINDER INC;;True;False
0001611046;International Endeavors Corp;MDLK;True;False
0001611052;"PROCORE TECHNOLOGIES, INC.";PCOR;False;False
0001611110;MEDLEY MANAGEMENT INC.;;False;True
0001611231;"MaxPoint Interactive, Inc.";;False;True
0001611277;"Helix TCS, Inc.";;True;False
0001611282;"PishPosh, Inc.";;True;False
0001611547;Urban Edge Properties;UE;False;False
0001611647;"Freshpet, Inc.";FRPT;False;False
0001611702;BrightSphere Investment Group plc;;True;False
0001611742;NAS Acquisition Inc;;True;False
0001611747;BiondVax Pharmaceuticals Ltd.;SCNI;False;False
0001611852;DT Asia Investments Ltd;;False;True
0001611983;Liberty Broadband Corp;LBRDP;False;False
0001611988;Fifth Street Asset Management Inc.;;False;True
0001612124;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C17;;True;False
0001612126;COMM 2014-UBS4 Mortgage Trust;;True;False
0001612188;TEO FOODS INC;;True;False
0001612226;Mercedes-Benz Auto Receivables Trust 2014-1;;True;False
0001612253;"MARIPOSA HEALTH, INC.";;True;False
0001612254;EliteSoft Global Inc.;;True;False
0001612518;Citigroup Commercial Mortgage Trust 2014-GC23;;True;False
0001612624;"Teletronics International, Inc.";;True;False
0001612630;JOINT Corp;JYNT;False;False
0001612720;NextDecade Corp.;NEXT;False;False
0001612841;COMM 2014-CCRE19 Mortgage Trust;;True;False
0001612851;"Palayan Resources, Inc.";;True;False
0001613011;Code Rebel Corp;;False;True
0001613103;Medtronic plc;MDT;False;False
0001613394;Fortuneswell Corp;;True;False
0001613489;"Lockbox Link, Inc.";;True;False
0001613665;"Great Western Bancorp, Inc.";;False;True
0001613685;TRENDMAKER INC. LTD.;;True;False
0001613762;Navient Student Loan Trust 2014-2;;True;False
0001613763;Navient Student Loan Trust 2014-3;;True;False
0001613764;Navient Student Loan Trust 2014-4;;True;False
0001613765;Navient Student Loan Trust 2014-5;;True;False
0001613766;Navient Student Loan Trust 2014-6;;True;False
0001613767;Navient Student Loan Trust 2014-7;;True;False
0001613780;DBV Technologies S.A.;DBVTF;False;False
0001613809;"Rosewood Resources, Inc.";;True;False
0001613859;"PRA Health Sciences, Inc.";;False;True
0001613895;"Bemax, Inc.";;True;False
0001614033;JPMBB Commercial Mortgage Securities Trust 2014-C22;;True;False
0001614067;"Aridis Pharmaceuticals, Inc.";ARDS;False;True
0001614083;"Stem Sales, Inc.";;True;False
0001614106;"American Renaissance Capital, Inc.";;True;False
0001614173;"SIGULER GUFF SMALL BUSINESS CREDIT OPPORTUNITIES FUND, INC";;True;False
0001614178;"Yext, Inc.";YEXT;False;False
0001614184;Cadence Bancorporation;;False;True
0001614404;Ford Credit Auto Lease Trust 2014-B;;True;False
0001614436;Virgin America Inc.;;False;True
0001614466;Kibush Capital Corp;;True;False
0001614502;"Resource Income Opportunity REIT, Inc.";;True;False
0001614556;Star Alliance International Corp.;;True;False
0001614806;Great Ajax Corp.;RPT-PC;False;False
0001614818;CardConnect Corp.;;False;True
0001614826;"Edge Data Solutions, Inc.";;True;False
0001614924;"Earth Gen-Biofuel, Inc.";;True;False
0001614976;"Cole Office & Industrial REIT (CCIT III), Inc.";;True;False
0001615055;IsoPlexis Corp;;False;True
0001615063;"Inspired Entertainment, Inc.";INSE;False;False
0001615153;"Fenix Parts, Inc.";;False;True
0001615165;"Veritone, Inc.";VERI;False;False
0001615169;JIN WAN HONG INTERNATIONAL HOLDINGS Ltd;;True;False
0001615219;"Salarius Pharmaceuticals, Inc.";DCOY;False;False
0001615222;"Moody National REIT II, Inc.";;True;False
0001615346;Landmark Infrastructure Partners LP;;False;True
0001615396;CarMax Auto Owner Trust 2014-3;;True;False
0001615418;Beneficial Bancorp Inc.;;False;True
0001615445;Honda Auto Receivables 2014-3 Owner Trust;;True;False
0001615780;"Teardroppers, Inc.";;True;False
0001615817;"C&J Energy Services, Inc.";;False;True
0001615892;Axar Acquisition Corp.;;False;True
0001615942;ONELIFE TECHNOLOGIES CORP;;True;False
0001615999;"NEUROPATHIX, INC.";;True;False
0001616000;"Xenia Hotels & Resorts, Inc.";XHR;False;False
0001616093;Wells Fargo Real Estate Investment Corp.;;True;False
0001616101;Symmetry Surgical Inc.;;False;True
0001616156;"WEWARDS, INC.";WEWA;True;False
0001616212;Trillium Therapeutics Inc.;;False;True
0001616262;"Rocky Mountain Chocolate Factory, Inc.";RMCF;False;False
0001616280;California Republic Auto Receivables Trust 2014-3;;True;False
0001616297;"Avenue Financial Holdings, Inc.";;False;True
0001616314;"MedEquities Realty Trust, Inc.";;False;True
0001616318;Vista Outdoor Inc.;;False;False
0001616495;Viatar CTC Solutions Inc.;;True;False
0001616533;"SMART Global Holdings, Inc.";PENG;False;False
0001616543;"Senseonics Holdings, Inc.";SENS;False;False
0001616666;WFRBS Commercial Mortgage Trust 2014-C22;;True;False
0001616707;Wayfair Inc.;W;False;False
0001616736;Alpha Investment Inc.;GGBY;True;False
0001616741;"PATRIOT TRANSPORTATION HOLDING, INC.";;False;True
0001616788;LEGACY VENTURES INTERNATIONAL INC.;;True;False
0001616817;Metaldyne Performance Group Inc.;;False;True
0001616862;Axalta Coating Systems Ltd.;AXTA;False;False
0001616997;Santander Drive Auto Receivables Trust 2014-4;;True;False
0001617166;AmeriCredit Automobile Receivables Trust 2014-3;;True;False
0001617227;"J. Alexander's Holdings, Inc.";;False;True
0001617242;Kearny Financial Corp.;KRNY;False;False
0001617291;MB Bancorp Inc;;True;False
0001617351;"Mu Yan Technology Group Co., Ltd";;True;False
0001617406;Park Hotels & Resorts Inc.;PK;False;False
0001617431;"Po Yuen Cultural Holdings (Hong Kong) Co., Ltd.";;True;False
0001617553;"ZIPRECRUITER, INC.";ZIP;False;False
0001617571;John Deere Owner Trust 2014-B;;True;False
0001617572;StHealth Capital Investment Corp;;True;False
0001617626;Capital Auto Receivables Asset Trust 2014-3;;True;False
0001617640;"ZILLOW GROUP, INC.";Z;False;False
0001617667;Neff Corp;;False;True
0001617669;"Unique Fabricating, Inc.";;False;True
0001617759;"GE Equipment Midticket LLC, Series 2014-1";;True;False
0001617760;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C18;;True;False
0001617765;Salona Global Medical Device Corp;;True;False
0001617798;"PennTex Midstream Partners, LP";;False;True
0001617896;Corporate Capital Trust II;;True;False
0001617898;KLX Inc.;;False;True
0001617957;GS Mortgage Securities Trust 2014-GC24;;True;False
0001617959;COMM 2014-UBS5 Mortgage Trust;;True;False
0001617977;"Habit Restaurants, Inc.";;False;True
0001618150;JPMBB Commercial Mortgage Securities Trust 2014-C23;;True;False
0001618181;World Gold Trust;GLDW;True;False
0001618509;World Omni Automobile Lease Securitization Trust 2014-A;;True;False
0001618561;Nexvet Biopharma plc;;False;True
0001618563;National Storage Affiliates Trust;NSA-PB;False;False
0001618673;Performance Food Group Co;PFGC;False;False
0001618694;GUGGENHEIM CREDIT INCOME FUND 2016 T;;True;False
0001618696;GUGGENHEIM CREDIT INCOME FUND 2019;;True;False
0001618697;GUGGENHEIM CREDIT INCOME FUND;;True;False
0001618713;WFRBS Commercial Mortgage Trust 2014-C23;;True;False
0001618732;"Nutanix, Inc.";NTNX;False;False
0001618755;Restaurant Brands International Limited Partnership;RSTRF;True;False
0001618756;Restaurant Brands International Inc.;QSR;False;True
0001618798;"Ben Franklin Financial, Inc.";;True;False
0001618835;"Evofem Biosciences, Inc.";EVFM;False;True
0001618921;"Walgreens Boots Alliance, Inc.";;False;False
0001618930;MP Ventures Inc;;True;False
0001619055;"COFFEESMITHS COLLECTIVE, INC.";;True;False
0001619087;SteadyMed Ltd.;;False;True
0001619096;Summit Networks Inc.;SNTW;True;False
0001619174;"Moms Online, Inc.";;True;False
0001619227;"Cloudweb, Inc.";CLOW;True;False
0001619239;"Credit Suisse Park View BDC, Inc.";;True;False
0001619250;Valeritas Holdings Inc.;;False;True
0001619312;"Lightstone Value Plus REIT IV, Inc.";LTSV;True;False
0001619346;Fifth Third Auto Trust 2014-3;;True;False
0001619406;Ally Auto Receivables Trust 2014-2;;True;False
0001619511;COMM 2014-LC17 Mortgage Trust;;True;False
0001619551;Origo Acquisition Corp;;False;True
0001619558;"MYECHECK, INC.";;True;False
0001619616;Citigroup Commercial Mortgage Trust 2014-GC25;;True;False
0001619739;Hess Midstream Partners LP;;True;False
0001619856;"Caribou Biosciences, Inc.";CRBU;False;False
0001619870;"National Art Exchange, Inc.";;True;False
0001619914;"CARBON CREDIT INTERNATIONAL, INC.";;True;False
0001619917;"Patriot National, Inc.";;False;True
0001619954;"Inovalon Holdings, Inc.";;False;True
0001620053;Vodka Brands Corp;;True;False
0001620070;DNA Testing Centers Corp;;True;False
0001620179;"Exela Technologies, Inc.";XELA;False;False
0001620280;Uniti Group Inc.;;True;False
0001620305;COMM 2014-CCRE20 Mortgage Trust;;True;False
0001620346;Volkswagen Auto Loan Enhanced Trust 2014-2;;True;False
0001620393;"NexPoint Residential Trust, Inc.";NXRT;False;False
0001620459;"James River Group Holdings, Ltd.";JRVR;False;False
0001620463;"Athira Pharma, Inc.";LONA;False;False
0001620533;Shake Shack Inc.;SHAK;False;False
0001620546;Baxalta Inc;;False;True
0001620602;Warner Chilcott Ltd;;True;False
0001620702;"TERRAFORM GLOBAL, INC.";;False;True
0001620749;Panamera Holdings Corp;PHCI;True;False
0001620908;Sierra Madre Mining;;True;False
0001620928;Rice Midstream Partners LP;;False;True
0001621121;Toyota Auto Receivables 2014-C Owner Trust;;True;False
0001621130;BMW Vehicle Owner Trust 2014-A;;True;False
0001621199;UNION BRIDGE HOLDINGS LTD.;;True;False
0001621221;"ARTELO BIOSCIENCES, INC.";ARTL;False;False
0001621227;Adaptimmune Therapeutics PLC;;False;False
